"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"COVID-19 stringency index by province"

"LINK"
"https://www.bankofcanada.ca/?p=219498"

"SERIES"
"id","label","description"
"SAN_LYOJ20210218_C2_S1","Canada",""
"SAN_LYOJ20210218_C2_S7","Newfoundland and Labrador",""
"SAN_LYOJ20210218_C2_S8","Prince Edward Island",""
"SAN_LYOJ20210218_C2_S9","Nova Scotia",""
"SAN_LYOJ20210218_C2_S10","New Brunswick",""
"SAN_LYOJ20210218_C2_S3","Quebec",""
"SAN_LYOJ20210218_C2_S4","Ontario",""
"SAN_LYOJ20210218_C2_S11","Manitoba",""
"SAN_LYOJ20210218_C2_S12","Saskatchewan",""
"SAN_LYOJ20210218_C2_S13","Alberta",""
"SAN_LYOJ20210218_C2_S6","British Columbia",""

"OBSERVATIONS"
"date","SAN_LYOJ20210218_C2_S1","SAN_LYOJ20210218_C2_S7","SAN_LYOJ20210218_C2_S8","SAN_LYOJ20210218_C2_S9","SAN_LYOJ20210218_C2_S10","SAN_LYOJ20210218_C2_S3","SAN_LYOJ20210218_C2_S4","SAN_LYOJ20210218_C2_S11","SAN_LYOJ20210218_C2_S12","SAN_LYOJ20210218_C2_S13","SAN_LYOJ20210218_C2_S6"
"2021-01-10","68.0175930","46.3310130","49.1435200","52.0833320","54.1087950","76.8518520","71.7824020","62.9166680","58.6921270","63.1018520","61.7129630"
"2021-01-11","66.9635310","46.3310130","49.1435200","50.6944430","54.1087950","74.0740740","71.0879590","62.9166680","58.6921270","61.7129630","61.7129630"
"2021-01-12","66.9635310","46.3310130","49.1435200","50.6944430","54.1087950","74.0740740","71.0879590","62.9166680","58.6921270","61.7129630","61.7129630"
"2021-01-13","66.9635310","46.3310130","49.1435200","50.6944430","54.1087950","74.0740740","71.0879590","62.9166680","58.6921270","61.7129630","61.7129630"
"2021-01-14","69.8049240","46.3310130","49.1435200","50.6944430","54.1087950","74.0740740","78.5185170","62.9166680","58.6921270","61.7129630","61.7129630"
"2021-01-15","69.8049240","46.3310130","49.1435200","50.6944430","54.1087950","74.0740740","78.5185170","62.9166680","58.6921270","61.7129630","61.7129630"
"2021-01-16","69.8049240","46.3310130","49.1435200","50.6944430","54.1087950","74.0740740","78.5185170","62.9166680","58.6921270","61.7129630","61.7129630"
"2021-01-17","69.8049240","46.3310130","49.1435200","50.6944430","54.1087950","74.0740740","78.5185170","62.9166680","58.6921270","61.7129630","61.7129630"
"2021-01-18","69.4930650","46.3310130","49.1435200","50.6944430","57.6157420","73.3796230","78.5185170","60.8333320","58.6921270","60.6712950","61.7129630"
"2021-01-19","69.4844970","46.3310130","49.1435200","50.6944430","57.0949100","73.3796230","78.5185170","60.8333320","58.6921270","60.6712950","61.7129630"
"2021-01-20","69.4844970","46.3310130","49.1435200","50.6944430","57.0949100","73.3796230","78.5185170","60.8333320","58.6921270","60.6712950","61.7129630"
"2021-01-21","69.5149460","46.3310130","49.1435200","50.6944430","58.9467580","73.3796230","78.5185170","60.8333320","58.6921270","60.6712950","61.7129630"
"2021-01-22","69.5149460","46.3310130","49.1435200","50.6944430","58.9467580","73.3796230","78.5185170","60.8333320","58.6921270","60.6712950","61.7129630"
"2021-01-23","69.5434270","46.3310130","49.1435200","50.6944430","71.1689830","73.3796230","78.5185170","55.5555570","58.6921270","60.6712950","61.7129630"
"2021-01-24","69.5434270","46.3310130","49.1435200","50.6944430","71.1689830","73.3796230","78.5185170","55.5555570","58.6921270","60.6712950","61.7129630"
"2021-01-25","68.4812240","46.3310130","49.1435200","50.6944430","71.1689830","73.3796230","75.7407380","55.5555570","58.6921270","60.6712950","61.7129630"
"2021-01-26","68.4639660","46.3310130","49.1435200","50.6944430","71.1689830","73.3796230","75.7407380","55.5555570","58.2754630","60.6712950","61.7129630"
"2021-01-27","68.3954620","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","55.5555570","58.2754630","60.6712950","61.7129630"
"2021-01-28","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-01-29","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-01-30","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-01-31","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-01","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-02","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-03","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-04","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-05","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-06","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-07","68.4257200","46.3310130","49.1435200","50.6944430","67.0023120","73.3796230","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-08","67.0877990","46.3310130","49.1435200","46.5277750","56.1689800","67.8240740","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-09","67.0877990","46.3310130","49.1435200","46.5277750","56.1689800","67.8240740","75.7407380","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-10","64.8844380","48.8310130","49.1435200","46.5277750","56.1689800","67.8240740","69.8726880","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-11","65.0533750","59.2476810","49.1435200","46.5277750","56.1689800","67.8240740","69.8726880","56.4814800","58.2754630","60.6712950","61.7129630"
"2021-02-12","65.0760730","59.2476810","49.1435200","46.5277750","56.1689800","67.8240740","69.8726880","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-13","65.0760730","59.2476810","49.1435200","46.5277750","56.1689800","67.8240740","69.8726880","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-14","65.0760730","59.2476810","49.1435200","46.5277750","56.1689800","67.8240740","69.8726880","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-15","65.0760730","59.2476810","49.1435200","46.5277750","56.1689800","67.8240740","69.8726880","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-16","64.2794190","59.2476810","49.1435200","46.5277750","56.1689800","67.8240740","67.7893520","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-17","64.2794190","59.2476810","49.1435200","46.5277750","56.1689800","67.8240740","67.7893520","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-18","64.2508770","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","67.7893520","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-19","64.2508770","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","67.7893520","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-20","64.2508770","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","67.7893520","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-21","64.2508770","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","67.7893520","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-22","63.4542240","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-23","63.4542240","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-24","63.4542240","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-25","63.4542240","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-26","63.4542240","59.2476810","49.1435200","46.5277750","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-27","63.5321430","59.2476810","49.1435200","50.3472250","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-02-28","63.5321430","59.2476810","49.1435200","50.3472250","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-03-01","63.5671230","59.2476810","59.9421270","50.3472250","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-03-02","63.5671230","59.2476810","59.9421270","50.3472250","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-03-03","63.5671230","59.2476810","59.9421270","50.3472250","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-03-04","63.5468790","59.2476810","53.6921270","50.3472250","54.4328730","67.8240740","65.7060170","57.1759220","58.2754630","60.6712950","61.7129630"
"2021-03-05","63.4731860","59.2476810","53.6921270","47.5694430","54.4328730","67.8240740","65.7060170","56.6550900","58.2754630","60.6712950","61.7129630"
"2021-03-06","63.4731860","59.2476810","53.6921270","47.5694430","54.4328730","67.8240740","65.7060170","56.6550900","58.2754630","60.6712950","61.7129630"
"2021-03-07","63.4183810","59.2476810","53.6921270","47.5694430","51.0995370","67.8240740","65.7060170","56.6550900","58.2754630","60.6712950","61.7129630"
"2021-03-08","60.2317730","59.2476810","53.6921270","47.5694430","51.0995370","67.8240740","57.3726840","56.6550900","58.2754630","60.6712950","61.7129630"
"2021-03-09","60.2317730","59.2476810","53.6921270","47.5694430","51.0995370","67.8240740","57.3726840","56.6550900","58.2754630","60.6712950","61.7129630"
"2021-03-10","60.2317730","59.2476810","53.6921270","47.5694430","51.0995370","67.8240740","57.3726840","56.6550900","58.2754630","60.6712950","61.7129630"
"2021-03-11","60.2669940","59.2476810","53.6921270","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-12","60.2669940","59.2476810","53.6921270","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-13","60.2449300","58.5532420","50.3587950","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-14","60.2449300","58.5532420","50.3587950","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-15","60.2449300","58.5532420","50.3587950","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-16","60.2449300","58.5532420","50.3587950","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-17","60.2449300","58.5532420","50.3587950","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-18","60.2449300","58.5532420","50.3587950","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-19","60.2449300","58.5532420","50.3587950","47.5694430","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-20","60.1599270","58.5532420","50.3587950","43.4027750","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-21","60.1599270","58.5532420","50.3587950","43.4027750","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-22","60.1599270","58.5532420","50.3587950","43.4027750","51.0995370","67.8240740","57.3726840","59.4328730","58.2754630","60.6712950","61.2962950"
"2021-03-23","60.1541750","58.5532420","50.3587950","43.4027750","51.0995370","67.8240740","57.3726840","59.4328730","58.1365780","60.6712950","61.2962950"
"2021-03-24","60.1541750","58.5532420","50.3587950","43.4027750","51.0995370","67.8240740","57.3726840","59.4328730","58.1365780","60.6712950","61.2962950"
"2021-03-25","60.3260230","58.5532420","50.3587950","43.4027750","61.5509220","67.8240740","57.3726840","59.4328730","58.1365780","60.6712950","61.2962950"
"2021-03-26","59.7109640","58.5532420","50.3587950","43.4027750","61.5509220","64.8032460","57.3726840","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-03-27","59.7109640","58.5532420","50.3587950","43.4027750","61.5509220","64.8032460","57.3726840","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-03-28","59.6415140","58.5532420","50.3587950","43.4027750","61.5509220","64.8032460","57.3726840","58.4953730","58.1365780","60.6712950","60.7754630"
"2021-03-29","59.6415140","58.5532420","50.3587950","43.4027750","61.5509220","64.8032460","57.3726840","58.4953730","58.1365780","60.6712950","60.7754630"
"2021-03-30","59.7109640","58.5532420","50.3587950","43.4027750","61.5509220","64.8032460","57.3726840","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-03-31","59.7109640","58.5532420","50.3587950","43.4027750","61.5509220","64.8032460","57.3726840","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-01","61.3231540","58.5532420","50.3587950","43.4027750","61.5509220","73.1365740","57.3726840","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-02","61.3231540","58.5532420","50.3587950","43.4027750","61.5509220","73.1365740","57.3726840","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-03","64.4300920","58.5532420","50.3587950","43.4027750","61.5509220","73.1365740","65.4976880","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-04","64.4300920","58.5532420","50.3587950","43.4027750","61.5509220","73.1365740","65.4976880","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-05","64.4300920","58.5532420","50.3587950","43.4027750","61.5509220","73.1365740","65.4976880","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-06","64.9611970","58.5532420","50.3587950","43.4027750","61.5509220","73.1365740","66.8865740","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-07","64.9611970","58.5532420","50.3587950","43.4027750","61.5509220","73.1365740","66.8865740","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-08","67.6135560","58.5532420","50.3587950","43.4027750","61.5509220","71.7476880","74.5254590","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-09","67.6135560","58.5532420","50.3587950","43.4027750","61.5509220","71.7476880","74.5254590","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-10","67.6135560","58.5532420","50.3587950","43.4027750","61.5509220","71.7476880","74.5254590","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-11","67.7088930","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","74.5254590","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-12","67.7088930","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","74.5254590","58.4953730","58.1365780","60.6712950","61.2962950"
"2021-04-13","67.7261510","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","74.5254590","58.4953730","58.5532420","60.6712950","61.2962950"
"2021-04-14","67.7261510","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","74.5254590","58.4953730","58.5532420","60.6712950","61.2962950"
"2021-04-15","67.9917070","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","75.2199020","58.4953730","58.5532420","60.6712950","61.2962950"
"2021-04-16","67.9917070","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","75.2199020","58.4953730","58.5532420","60.6712950","61.2962950"
"2021-04-17","69.6071400","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","79.4444430","58.4953730","58.5532420","60.6712950","61.2962950"
"2021-04-18","69.6071400","58.5532420","50.3587950","43.4027750","67.3495410","71.7476880","79.4444430","58.4953730","58.5532420","60.6712950","61.2962950"
"2021-04-19","70.8797450","58.5532420","50.3587950","43.4027750","67.3495410","76.3773190","80.1388930","58.4953730","58.5532420","61.3657420","61.2962950"
"2021-04-20","70.9240040","58.5532420","50.3587950","43.4027750","67.3495410","76.3773190","80.1388930","59.8495370","58.5532420","61.3657420","61.2962950"
"2021-04-21","70.9240040","58.5532420","50.3587950","43.4027750","67.3495410","76.3773190","80.1388930","59.8495370","58.5532420","61.3657420","61.2962950"
"2021-04-22","70.9806750","58.5532420","50.3587950","46.1805530","67.3495410","76.3773190","80.1388930","59.8495370","58.5532420","61.3657420","61.2962950"
"2021-04-23","71.4720540","58.5532420","50.3587950","60.0694430","68.7384260","76.3773190","80.1388930","59.8495370","58.5532420","61.3657420","62.6851840"
"2021-04-24","71.4720540","58.5532420","50.3587950","60.0694430","68.7384260","76.3773190","80.1388930","59.8495370","58.5532420","61.3657420","62.6851840"
"2021-04-25","71.5287250","58.5532420","50.3587950","62.8472180","68.7384260","76.3773190","80.1388930","59.8495370","58.5532420","61.3657420","62.6851840"
"2021-04-26","71.4662780","58.5532420","50.3587950","64.2361150","68.7384260","76.3773190","80.1388930","57.0717580","58.5532420","61.3657420","62.6851840"
"2021-04-27","71.4662780","58.5532420","50.3587950","64.2361150","68.7384260","76.3773190","80.1388930","57.0717580","58.5532420","61.3657420","62.6851840"
"2021-04-28","71.6169200","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","61.3657420","62.6851840"
"2021-04-29","71.6169200","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","61.3657420","62.6851840"
"2021-04-30","71.6169200","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","61.3657420","62.6851840"
"2021-05-01","71.6169200","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","61.3657420","62.6851840"
"2021-05-02","71.6169200","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","61.3657420","62.6851840"
"2021-05-03","71.6169200","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","61.3657420","62.6851840"
"2021-05-04","71.6837540","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","61.7824100","62.6851840"
"2021-05-05","72.4356460","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","66.4699020","62.6851840"
"2021-05-06","72.4356460","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","66.4699020","62.6851840"
"2021-05-07","72.4356460","58.5532420","50.3587950","69.6180570","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","66.4699020","62.6851840"
"2021-05-08","72.4923170","58.5532420","50.3587950","72.3958280","68.7384260","76.3773190","80.1388930","58.3217580","58.5532420","66.4699020","62.6851840"
"2021-05-09","72.5093310","58.5532420","50.3587950","72.3958280","68.7384260","76.3773190","80.1388930","58.8425900","58.5532420","66.4699020","62.6851840"
"2021-05-10","71.9908290","58.5532420","50.3587950","73.3217540","68.7384260","73.5995410","80.1388930","58.8425900","58.5532420","66.4699020","62.6851840"
"2021-05-11","71.6419980","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","58.8425900","58.5532420","66.4699020","62.6851840"
"2021-05-12","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-13","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-14","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-15","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-16","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-17","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-18","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-19","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-20","71.7100830","58.5532420","50.3587950","73.3217540","47.5231480","73.5995410","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-21","71.6093220","58.5532420","50.3587950","73.3217540","47.5231480","73.0787050","80.1388930","60.9259220","58.5532420","66.4699020","62.6851840"
"2021-05-22","71.4636000","58.5532420","50.3587950","73.3217540","47.5231480","73.0787050","79.7222210","61.3425900","58.5532420","66.4699020","62.6851840"
"2021-05-23","71.4636000","58.5532420","50.3587950","73.3217540","47.5231480","73.0787050","79.7222210","61.3425900","58.5532420","66.4699020","62.6851840"
"2021-05-24","70.2544630","58.5532420","50.3587950","73.3217540","47.5231480","66.8287050","79.7222210","61.3425900","58.5532420","66.4699020","62.6851840"
"2021-05-25","68.9019780","58.0324100","50.3587950","73.3217540","47.5231480","66.8287050","79.7222210","61.3425900","58.5532420","62.9976840","56.7824100"
"2021-05-26","68.9019780","58.0324100","50.3587950","73.3217540","47.5231480","66.8287050","79.7222210","61.3425900","58.5532420","62.9976840","56.7824100"
"2021-05-27","68.8681950","55.9490780","50.3587950","73.3217540","47.5231480","66.8287050","79.7222210","61.3425900","58.5532420","62.9976840","56.7824100"
"2021-05-28","67.2425690","55.9490780","50.3587950","73.3217540","47.5231480","58.4259220","79.7222210","61.3425900","58.5532420","62.9976840","56.7824100"
"2021-05-29","67.2425690","55.9490780","50.3587950","73.3217540","47.5231480","58.4259220","79.7222210","61.3425900","58.5532420","62.9976840","56.7824100"
"2021-05-30","67.1116940","55.9490780","50.3587950","73.3217540","47.5231480","58.4259220","79.7222210","61.3425900","55.3935200","62.9976840","56.7824100"
"2021-05-31","66.7775270","55.9490780","50.3587950","73.3217540","47.5231480","58.4259220","79.7222210","61.3425900","55.3935200","60.9143520","56.7824100"
"2021-06-01","65.9977870","55.9490780","50.3587950","73.3217540","47.5231480","58.4259220","79.7222210","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-02","63.4142490","55.9490780","50.3587950","60.5787050","47.5231480","58.4259220","73.6458360","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-03","63.4142490","55.9490780","50.3587950","60.5787050","47.5231480","58.4259220","73.6458360","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-04","63.4142490","55.9490780","50.3587950","60.5787050","47.5231480","58.4259220","73.6458360","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-05","63.4142490","55.9490780","50.3587950","60.5787050","47.5231480","58.4259220","73.6458360","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-06","63.4074970","55.9490780","48.2754630","60.5787050","47.5231480","58.4259220","73.6458360","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-07","63.1387980","55.9490780","48.2754630","60.5787050","47.5231480","57.0370370","73.6458360","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-08","63.1838490","58.7268490","48.2754630","60.5787050","47.5231480","57.0370370","73.6458360","61.3425900","55.3935200","56.0532420","56.7824100"
"2021-06-09","63.1702350","58.7268490","48.2754630","60.5787050","47.5231480","57.0370370","73.6458360","60.9259220","55.3935200","56.0532420","56.7824100"
"2021-06-10","61.4325370","58.7268490","48.2754630","60.5787050","47.5231480","57.0370370","73.6458360","60.9259220","55.3935200","45.2199100","56.7824100"
"2021-06-11","59.6644590","58.7268490","48.2754630","60.5787050","47.5231480","57.0370370","68.7847210","63.7037050","55.3935200","45.2199100","56.7824100"
"2021-06-12","59.6644590","58.7268490","48.2754630","60.5787050","47.5231480","57.0370370","68.7847210","63.7037050","55.3935200","45.2199100","56.7824100"
"2021-06-13","59.6644590","58.7268490","48.2754630","60.5787050","47.5231480","57.0370370","68.7847210","63.7037050","55.3935200","45.2199100","56.7824100"
"2021-06-14","59.2882800","58.7268490","48.2754630","60.5787050","47.5231480","55.0925900","68.7847210","63.7037050","55.3935200","45.2199100","56.7824100"
"2021-06-15","57.5689390","47.1296270","48.2754630","60.5787050","40.2777750","55.0925900","68.7847210","63.7037050","55.3935200","45.2199100","46.1921270"
"2021-06-16","53.5121920","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","55.3935200","45.2199100","46.1921270"
"2021-06-17","53.5121920","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","55.3935200","45.2199100","46.1921270"
"2021-06-18","53.5121920","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","55.3935200","45.2199100","46.1921270"
"2021-06-19","53.5121920","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","55.3935200","45.2199100","46.1921270"
"2021-06-20","53.1756710","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-21","53.1756710","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-22","53.1756710","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-23","53.1756710","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-24","53.1756710","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-25","53.1756710","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-26","53.1756710","47.1296270","48.2754630","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-27","53.1696740","47.1296270","46.4236110","53.4606480","40.2777750","47.6851840","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-28","53.3577610","47.1296270","46.4236110","53.4606480","40.2777750","48.6574100","62.3032420","63.7037050","47.2685200","45.2199100","46.1921270"
"2021-06-29","53.0701370","47.1296270","46.4236110","53.4606480","40.2777750","48.6574100","62.3032420","63.7037050","40.3240740","45.2199100","46.1921270"
"2021-06-30","50.0924070","47.1296270","46.4236110","50.6828730","40.2777750","48.6574100","54.6643490","63.7037050","40.3240740","45.2199100","46.1921270"
"2021-07-01","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-02","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-03","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-04","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-05","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-06","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
